year,product_name,drug_category,addition_type,source_title,source_path,evidence_text,company_name
2025,参郁宁神片,中成药,谈判新增,2025年医保药品目录新增药品名单,https://www.nhsa.gov.cn/module/download/downfile.jsp?classid=0&filename=d8119d9f86cf4bae92f8d1192581d089.pdf,2025年医保药品目录新增药品名单显示，新增中成药包括：参郁宁神片、复方比那甫西颗粒、芪防鼻通片、温阳解毒颗粒、养血祛风止痛颗粒、益气清肺颗粒、玉女煎颗粒。,
2025,复方比那甫西颗粒,中成药,谈判新增,2025年医保药品目录新增药品名单,https://www.nhsa.gov.cn/module/download/downfile.jsp?classid=0&filename=d8119d9f86cf4bae92f8d1192581d089.pdf,2025年医保药品目录新增药品名单显示，新增中成药包括：参郁宁神片、复方比那甫西颗粒、芪防鼻通片、温阳解毒颗粒、养血祛风止痛颗粒、益气清肺颗粒、玉女煎颗粒。,
2025,芪防鼻通片,中成药,谈判新增,2025年医保药品目录新增药品名单,https://www.nhsa.gov.cn/module/download/downfile.jsp?classid=0&filename=d8119d9f86cf4bae92f8d1192581d089.pdf,2025年医保药品目录新增药品名单显示，新增中成药包括：参郁宁神片、复方比那甫西颗粒、芪防鼻通片、温阳解毒颗粒、养血祛风止痛颗粒、益气清肺颗粒、玉女煎颗粒。,
2025,温阳解毒颗粒,中成药,谈判新增,2025年医保药品目录新增药品名单,https://www.nhsa.gov.cn/module/download/downfile.jsp?classid=0&filename=d8119d9f86cf4bae92f8d1192581d089.pdf,2025年医保药品目录新增药品名单显示，新增中成药包括：参郁宁神片、复方比那甫西颗粒、芪防鼻通片、温阳解毒颗粒、养血祛风止痛颗粒、益气清肺颗粒、玉女煎颗粒。,
2025,养血祛风止痛颗粒,中成药,谈判新增,2025年医保药品目录新增药品名单,https://www.nhsa.gov.cn/module/download/downfile.jsp?classid=0&filename=d8119d9f86cf4bae92f8d1192581d089.pdf,2025年医保药品目录新增药品名单显示，新增中成药包括：参郁宁神片、复方比那甫西颗粒、芪防鼻通片、温阳解毒颗粒、养血祛风止痛颗粒、益气清肺颗粒、玉女煎颗粒。,
2025,益气清肺颗粒,中成药,谈判新增,2025年医保药品目录新增药品名单,https://www.nhsa.gov.cn/module/download/downfile.jsp?classid=0&filename=d8119d9f86cf4bae92f8d1192581d089.pdf,2025年医保药品目录新增药品名单显示，新增中成药包括：参郁宁神片、复方比那甫西颗粒、芪防鼻通片、温阳解毒颗粒、养血祛风止痛颗粒、益气清肺颗粒、玉女煎颗粒。,
2025,玉女煎颗粒,中成药,谈判新增,2025年医保药品目录新增药品名单,https://www.nhsa.gov.cn/module/download/downfile.jsp?classid=0&filename=d8119d9f86cf4bae92f8d1192581d089.pdf,2025年医保药品目录新增药品名单显示，新增中成药包括：参郁宁神片、复方比那甫西颗粒、芪防鼻通片、温阳解毒颗粒、养血祛风止痛颗粒、益气清肺颗粒、玉女煎颗粒。,
